Index, accelX, accelY, accelZ, magX, magY, magZ, gyroX, gyroY, gyroZ, temp, rH, pressure, proximity, maxAudio
500,  -0.119, -0.619,  0.871, 121.890, 63.890,  5.850,  4.580,  0.980,  0.000, 31.890, 37.650, 96.910, 247, 420
501,  -0.050, -0.574,  0.878, 92.910, 64.380,  5.980,  4.030,  0.730,  0.060, 31.870, 37.710, 96.830, 247, 389
502,  -0.024, -0.568,  0.734, 56.420, 59.940, 10.420,  4.580,  0.670,  0.120, 31.900, 37.710, 96.870, 247, 246
503,  -0.058, -0.431,  0.820, -2.700, 56.250, 16.860,  4.520,  1.400,  0.000, 31.890, 37.690, 96.840, 248, 338
504,  -0.150, -0.632,  0.895, -55.270, 55.690, 21.030,  4.520,  0.490,  0.060, 31.850, 37.640, 96.880, 246, 276
505,  -0.058, -0.642,  0.812, -82.930, 54.850, 23.490,  4.760,  0.980,  0.060, 31.890, 37.720, 96.880, 247, 356
506,   0.001, -0.466,  0.791, -71.950, 51.940, 26.720,  4.270,  1.220, -0.120, 31.870, 37.690, 96.850, 249, 334
507,  -0.130, -0.555,  0.794, -27.490, 48.320, 29.090,  4.760,  0.670,  0.180, 31.830, 37.640, 96.920, 250, 401
508,  -0.095, -0.611,  0.926,  5.880, 46.510, 28.320,  4.390,  1.220, -0.120, 31.870, 37.710, 96.940, 250, 287
509,  -0.018, -0.555,  0.816, 36.580, 50.070, 24.720,  4.390,  1.220,  0.000, 31.870, 37.720, 96.940, 248, 349
510,  -0.059, -0.525,  0.758, 88.780, 55.640, 17.050,  4.880,  0.790,  0.240, 31.850, 37.690, 96.950, 250, 392
511,  -0.101, -0.546,  0.890, 166.930, 54.720, 11.150,  4.270,  1.280, -0.180, 31.870, 37.660, 96.940, 251, 443
512,  -0.126, -0.570,  0.879, 188.830, 55.860,  9.530,  4.700,  0.670,  0.120, 31.850, 37.720, 96.940, 246, 296
513,  -0.003, -0.598,  0.794, 175.450, 58.400,  7.690,  4.820,  0.980,  0.180, 31.870, 37.710, 96.940, 246, 384
514,  -0.059, -0.407,  0.786, 133.810, 62.610,  5.350,  4.150,  0.980, -0.120, 31.830, 37.670, 96.940, 249, 367
515,  -0.135, -0.642,  0.859, 101.320, 64.720,  5.570,  4.760,  0.730,  0.060, 31.870, 37.660, 96.950, 248, 309
516,  -0.058, -0.606,  0.853, 72.440, 60.780,  8.440,  4.330,  1.280, -0.060, 31.870, 37.730, 96.940, 249, 363
517,  -0.023, -0.520,  0.782, 21.670, 56.790, 13.060,  4.150,  0.790,  0.060, 31.870, 37.650, 96.940, 248, 231
518,  -0.063, -0.521,  0.806, -33.630, 55.970, 17.900,  4.700,  0.920,  0.000, 31.850, 37.670, 96.940, 249, 312
519,  -0.147, -0.585,  0.888, -72.580, 54.940, 21.250,  4.390,  0.850, -0.120, 31.870, 37.670, 96.940, 247, 258
520,  -0.070, -0.592,  0.849, -83.300, 53.540, 23.690,  4.580,  0.610,  0.060, 31.850, 37.610, 96.940, 247, 284
521,   0.016, -0.548,  0.757, -58.190, 50.730, 26.400,  4.460,  1.280, -0.180, 31.870, 37.750, 96.940, 248, 261
522,  -0.122, -0.487,  0.838, -13.150, 46.940, 29.530,  4.150,  0.670, -0.060, 31.850, 37.650, 96.940, 249, 261
523,  -0.140, -0.637,  0.847, 13.600, 47.380, 27.110,  4.580,  1.040,  0.180, 31.850, 37.690, 96.940, 248, 320
524,  -0.001, -0.565,  0.850, 49.890, 51.310, 23.240,  4.270,  1.400, -0.180, 31.850, 37.750, 96.940, 247, 241
525,  -0.062, -0.506,  0.738, 105.970, 54.750, 17.630,  4.640,  0.550,  0.000, 31.890, 37.640, 96.940, 247, 402
526,  -0.099, -0.544,  0.862, 157.890, 55.520, 12.510,  4.390,  1.160, -0.060, 31.900, 37.740, 96.940, 247, 267
527,  -0.097, -0.563,  0.911, 186.380, 55.710, 11.130,  4.460,  0.610,  0.000, 31.830, 37.620, 96.940, 249, 310
528,  -0.028, -0.629,  0.752, 181.370, 57.930,  7.920,  4.460,  0.670,  0.000, 31.850, 37.690, 96.940, 249, 332
529,  -0.027, -0.422,  0.818, 142.590, 61.240,  5.750,  4.090,  1.400, -0.120, 31.870, 37.650, 96.940, 247, 345
530,  -0.152, -0.624,  0.854, 105.300, 64.870,  4.750,  4.760,  0.790,  0.180, 31.890, 37.620, 96.940, 248, 399
531,  -0.088, -0.646,  0.876, 79.040, 61.630,  7.010,  4.760,  0.850,  0.000, 31.870, 37.680, 96.940, 249, 380
532,   0.010, -0.533,  0.774, 30.940, 56.970, 12.930,  4.210,  1.160, -0.180, 31.890, 37.700, 96.940, 248, 287
533,  -0.100, -0.517,  0.781, -26.180, 55.160, 18.030,  4.940,  0.730,  0.060, 31.870, 37.670, 96.940, 248, 270
534,  -0.128, -0.660,  0.892, -68.880, 54.610, 21.570,  4.270,  1.460, -0.060, 31.870, 37.660, 96.940, 248, 336
535,  -0.053, -0.558,  0.840, -83.910, 54.220, 23.880,  4.150,  1.160, -0.060, 31.850, 37.620, 96.940, 248, 241
536,  -0.034, -0.555,  0.750, -62.820, 51.040, 26.270,  4.700,  0.610,  0.180, 31.850, 37.670, 96.940, 248, 280
537,  -0.077, -0.499,  0.857, -18.080, 47.180, 27.930,  4.150,  1.400, -0.310, 31.890, 37.620, 96.940, 247, 357
538,  -0.144, -0.573,  0.905,  9.470, 46.900, 28.690,  4.210,  0.550,  0.180, 31.870, 37.660, 96.940, 250, 330
539,  -0.026, -0.632,  0.831, 43.370, 50.620, 24.320,  4.760,  0.850,  0.120, 31.850, 37.650, 96.940, 245, 270
540,  -0.018, -0.457,  0.759, 98.350, 54.370, 18.510,  4.330,  1.220,  0.000, 31.900, 37.730, 96.940, 248, 241
541,  -0.133, -0.585,  0.830, 150.740, 55.430, 14.200,  4.820,  0.610,  0.060, 31.900, 37.680, 96.940, 248, 252
542,  -0.091, -0.629,  0.883, 182.760, 55.100, 10.780,  4.820,  0.980,  0.000, 31.890, 37.750, 96.940, 247, 267
543,  -0.029, -0.554,  0.798, 185.280, 57.470,  8.900,  4.150,  0.920, -0.060, 31.870, 37.650, 96.940, 248, 380
544,  -0.047, -0.478,  0.784, 152.710, 60.490,  6.400,  4.880,  0.920,  0.120, 31.900, 37.710, 96.940, 249, 337
545,  -0.100, -0.595,  0.846, 111.240, 64.700,  4.650,  4.030,  1.460, -0.120, 31.890, 37.730, 96.940, 249, 375
546,  -0.107, -0.563,  0.898, 85.110, 62.770,  6.540,  4.330,  0.980,  0.060, 31.870, 37.690, 96.940, 247, 280
547,   0.014, -0.614,  0.765, 41.280, 58.450, 11.620,  4.820,  0.920,  0.060, 31.870, 37.730, 96.930, 246, 273
548,  -0.086, -0.407,  0.810, -19.730, 55.870, 17.600,  4.150,  0.980, -0.060, 31.870, 37.680, 96.850, 249, 347
549,  -0.156, -0.606,  0.878, -66.460, 55.290, 20.800,  4.580,  0.790,  0.120, 31.890, 37.680, 96.870, 248, 262
550,  -0.041, -0.610,  0.849, -83.170, 54.150, 24.350,  4.760,  1.100,  0.120, 31.830, 37.660, 96.860, 248, 310
551,  -0.038, -0.494,  0.779, -63.350, 51.110, 25.710,  4.520,  0.670,  0.060, 31.890, 37.690, 96.850, 248, 359
552,  -0.084, -0.547,  0.813, -16.820, 47.190, 27.650,  4.580,  0.920,  0.120, 31.850, 37.670, 96.890, 249, 290
553,  -0.105, -0.620,  0.908, 12.100, 46.770, 28.490,  4.390,  1.280, -0.120, 31.890, 37.670, 96.840, 247, 331
554,  -0.053, -0.578,  0.830, 47.790, 51.380, 22.490,  4.580,  0.610,  0.310, 31.850, 37.720, 96.900, 248, 311
555,  -0.013, -0.527,  0.741, 105.320, 54.500, 17.530,  4.820,  1.100,  0.120, 31.830, 37.670, 96.940, 247, 273
556,  -0.091, -0.472,  0.862, 156.310, 54.960, 12.950,  4.270,  0.850,  0.060, 31.870, 37.690, 96.940, 250, 347
557,  -0.119, -0.628,  0.840, 185.820, 55.400, 10.210,  4.820,  0.610,  0.180, 31.900, 37.700, 96.940, 248, 411
558,   0.011, -0.581,  0.820, 167.410, 59.060,  7.060,  4.390,  1.340, -0.060, 31.890, 37.710, 96.940, 247, 317
559,  -0.071, -0.470,  0.765, 123.380, 63.640,  6.900,  4.640,  0.730,  0.060, 31.830, 37.670, 96.940, 248, 258
560,  -0.146, -0.622,  0.846, 95.870, 63.670,  5.770,  5.070,  0.550, -0.060, 31.870, 37.650, 96.940, 248, 328
561,  -0.067, -0.557,  0.911, 62.000, 59.610, 10.880,  4.210,  1.280,  0.000, 31.870, 37.640, 96.940, 247, 310
562,  -0.023, -0.626,  0.736,  7.260, 55.700, 16.440,  4.820,  0.730,  0.310, 31.890, 37.660, 96.940, 249, 314
563,  -0.058, -0.418,  0.822, -46.630, 54.990, 20.230,  4.330,  1.460, -0.240, 31.870, 37.650, 96.940, 247, 340
564,  -0.132, -0.571,  0.884, -79.100, 54.830, 23.100,  4.150,  1.040, -0.060, 31.890, 37.640, 96.940, 247, 404
565,  -0.054, -0.632,  0.867, -79.310, 52.860, 25.840,  4.880,  0.790,  0.060, 31.870, 37.610, 96.940, 248, 321
566,   0.001, -0.494,  0.750, -44.750, 49.910, 27.000,  4.210,  1.100,  0.000, 31.890, 37.670, 96.940, 249, 372
567,  -0.106, -0.450,  0.827, -3.250, 45.580, 29.530,  4.700,  0.670,  0.240, 31.870, 37.690, 96.940, 247, 318
568,  -0.109, -0.622,  0.882, 22.580, 48.890, 27.090,  4.820,  1.040, -0.120, 31.830, 37.690, 96.940, 247, 294
569,  -0.055, -0.571,  0.829, 68.860, 53.050, 21.510,  4.030,  1.040, -0.060, 31.850, 37.690, 96.940, 245, 395
570,  -0.022, -0.517,  0.770, 125.270, 54.610, 15.800,  4.700,  0.980,  0.120, 31.850, 37.650, 96.940, 250, 317
571,  -0.086, -0.505,  0.832, 169.700, 54.960, 11.890,  4.580,  1.160, -0.240, 31.850, 37.680, 96.940, 247, 300
572,  -0.132, -0.621,  0.906, 188.770, 56.150,  9.670,  4.390,  0.610,  0.000, 31.870, 37.610, 96.940, 248, 294
573,   0.004, -0.603,  0.785, 171.290, 58.560,  7.190,  4.460,  1.160, -0.060, 31.850, 37.620, 96.940, 247, 285
574,  -0.009, -0.433,  0.800, 127.510, 62.920,  6.020,  4.330,  0.850,  0.120, 31.850, 37.720, 96.940, 248, 479
575,  -0.147, -0.617,  0.813, 98.500, 64.530,  5.400,  4.820,  0.610,  0.180, 31.830, 37.700, 96.940, 247, 353
576,  -0.075, -0.591,  0.905, 67.870, 59.810,  9.330,  4.210,  1.400, -0.180, 31.850, 37.640, 96.940, 248, 279
577,  -0.026, -0.563,  0.743, 15.320, 56.480, 14.880,  4.580,  0.550,  0.060, 31.850, 37.610, 96.940, 248, 363
578,  -0.075, -0.477,  0.785, -40.090, 55.570, 18.730,  4.460,  1.340, -0.120, 31.850, 37.650, 96.940, 247, 239
579,  -0.130, -0.572,  0.882, -75.710, 55.310, 22.890,  4.150,  1.100, -0.120, 31.870, 37.660, 96.940, 247, 304
580,  -0.071, -0.645,  0.824, -81.580, 53.390, 24.830,  4.940,  0.730,  0.180, 31.850, 37.740, 96.940, 248, 316
581,   0.005, -0.494,  0.779, -50.720, 50.420, 27.370,  4.330,  1.340, -0.120, 31.830, 37.740, 96.940, 246, 304
582,  -0.109, -0.397,  0.818, -8.300, 46.260, 28.600,  4.330,  0.850,  0.120, 31.800, 37.690, 96.940, 250, 432
583,  -0.121, -0.667,  0.917, 17.410, 47.510, 28.080,  4.700,  0.850,  0.060, 31.870, 37.680, 96.940, 246, 411
584,  -0.051, -0.552,  0.828, 56.480, 52.270, 23.180,  4.270,  0.980,  0.000, 31.830, 37.760, 96.940, 247, 310
585,  -0.041, -0.501,  0.754, 112.990, 54.610, 17.070,  4.880,  0.790,  0.060, 31.890, 37.700, 96.940, 247, 347
586,  -0.091, -0.522,  0.829, 161.000, 55.000, 12.980,  4.460,  1.220, -0.060, 31.850, 37.760, 96.940, 248, 397
587,  -0.128, -0.604,  0.899, 186.630, 55.520, 11.020,  4.460,  0.670,  0.000, 31.870, 37.580, 96.940, 246, 317
588,   0.008, -0.605,  0.793, 177.880, 57.820,  7.150,  4.390,  1.040, -0.180, 31.870, 37.680, 96.940, 247, 288
589,  -0.019, -0.438,  0.821, 136.330, 61.620,  6.490,  4.460,  0.790,  0.120, 31.870, 37.700, 96.940, 247, 352
590,  -0.140, -0.600,  0.799, 101.860, 64.400,  4.900,  4.760,  0.610,  0.180, 31.890, 37.710, 96.940, 248, 404
591,  -0.074, -0.579,  0.920, 73.080, 61.220,  8.590,  4.330,  1.340, -0.120, 31.830, 37.650, 96.940, 246, 290
592,  -0.021, -0.614,  0.732, 23.360, 56.870, 13.600,  4.700,  0.730,  0.240, 31.870, 37.690, 96.940, 249, 287
593,  -0.060, -0.482,  0.789, -34.170, 55.490, 18.790,  5.070,  0.670,  0.240, 31.870, 37.710, 96.940, 246, 229
594,  -0.137, -0.555,  0.880, -72.970, 55.100, 23.300,  4.150,  1.160, -0.060, 31.850, 37.660, 96.940, 248, 301
595,  -0.069, -0.638,  0.862, -81.850, 53.320, 24.510,  4.820,  0.550,  0.120, 31.900, 37.710, 96.900, 246, 333
596,   0.019, -0.593,  0.760, -51.860, 50.220, 27.330,  4.150,  1.220,  0.060, 31.870, 37.710, 96.840, 248, 331
597,  -0.102, -0.444,  0.824, -6.590, 46.150, 27.610,  4.390,  0.790,  0.180, 31.870, 37.700, 96.870, 247, 251
598,  -0.112, -0.619,  0.876, 20.530, 47.940, 26.860,  4.580,  1.100,  0.060, 31.850, 37.660, 96.840, 247, 324
599,  -0.056, -0.577,  0.833, 64.490, 52.230, 21.610,  4.460,  0.920, -0.060, 31.890, 37.680, 96.880, 246, 400
600,  -0.036, -0.515,  0.719, 123.680, 54.860, 16.460,  4.760,  0.920,  0.060, 31.900, 37.640, 96.880, 250, 278
601,  -0.085, -0.471,  0.835, 169.750, 55.250, 11.740,  4.520,  1.340, -0.120, 31.870, 37.710, 96.850, 245, 384
602,  -0.133, -0.629,  0.886, 188.170, 56.180,  9.670,  4.460,  0.490,  0.180, 31.830, 37.700, 96.920, 248, 309
603,   0.008, -0.597,  0.803, 170.610, 58.970,  7.170,  4.520,  1.220, -0.240, 31.850, 37.710, 96.940, 249, 304
604,  -0.025, -0.444,  0.786, 127.160, 62.940,  5.640,  4.270,  1.220, -0.310, 31.870, 37.760, 96.940, 252, 255
605,  -0.145, -0.598,  0.831, 98.020, 62.380,  6.990,  4.820,  0.730,  0.120, 31.850, 37.670, 96.950, 247, 308
606,  -0.075, -0.573,  0.924, 42.320, 57.510, 11.630,  4.330,  1.220, -0.180, 31.850, 37.590, 96.940, 248, 319
607,  -0.025, -0.554,  0.789, -16.030, 55.880, 18.040,  4.880,  0.670,  0.120, 31.870, 37.770, 96.940, 243, 297
608,  -0.059, -0.483,  0.795, -63.210, 54.920, 21.000,  4.760,  0.670,  0.120, 31.830, 37.740, 96.940, 246, 299
609,  -0.131, -0.545,  0.880, -83.560, 54.370, 23.710,  4.030,  1.280, -0.240, 31.830, 37.750, 96.940, 249, 284
610,  -0.069, -0.641,  0.857, -69.430, 51.530, 25.670,  5.070,  0.730,  0.120, 31.850, 37.750, 96.940, 249, 366
611,   0.020, -0.593,  0.734, -25.600, 47.890, 28.300,  4.150,  1.280, -0.060, 31.850, 37.640, 96.940, 245, 389
612,  -0.108, -0.414,  0.837,  5.900, 46.130, 29.160,  4.090,  0.670,  0.060, 31.850, 37.710, 96.940, 248, 481
613,  -0.104, -0.622,  0.877, 37.820, 50.440, 24.900,  4.580,  1.040,  0.060, 31.850, 37.610, 96.940, 248, 234
614,  -0.047, -0.576,  0.843, 89.940, 53.770, 19.190,  4.030,  0.850, -0.180, 31.830, 37.780, 96.950, 250, 382
615,  -0.036, -0.520,  0.729, 144.870, 54.760, 13.710,  4.940,  0.610,  0.120, 31.830, 37.680, 96.940, 247, 322
616,  -0.085, -0.480,  0.837, 180.470, 55.160, 11.320,  4.580,  1.160, -0.240, 31.850, 37.750, 96.940, 249, 252
617,  -0.141, -0.618,  0.882, 185.570, 56.770,  8.620,  4.390,  0.550,  0.120, 31.830, 37.730, 96.940, 246, 243
618,  -0.038, -0.655,  0.789, 156.450, 59.900,  6.860,  4.390,  1.220,  0.000, 31.850, 37.760, 96.940, 247, 238
619,  -0.018, -0.436,  0.794, 113.180, 63.990,  4.140,  4.210,  1.280, -0.060, 31.810, 37.740, 96.940, 246, 322
620,  -0.143, -0.606,  0.812, 87.770, 62.880,  5.350,  4.580,  0.790,  0.240, 31.810, 37.630, 96.940, 247, 298
621,  -0.081, -0.581,  0.923, 47.190, 58.530, 11.350,  4.150,  1.280, -0.180, 31.850, 37.730, 96.940, 248, 336
622,  -0.005, -0.546,  0.766, -11.000, 55.620, 16.890,  4.270,  0.490,  0.240, 31.810, 37.730, 96.940, 247, 322
623,  -0.069, -0.472,  0.798, -59.060, 54.850, 19.810,  4.820,  0.920,  0.060, 31.810, 37.690, 96.940, 249, 251
624,  -0.123, -0.576,  0.876, -82.300, 54.570, 23.320,  4.270,  1.340, -0.120, 31.830, 37.750, 96.940, 249, 299
625,  -0.080, -0.648,  0.828, -71.080, 51.860, 25.730,  4.940,  0.670,  0.180, 31.830, 37.690, 96.950, 249, 241
626,   0.009, -0.588,  0.758, -27.290, 48.470, 26.760,  4.580,  0.980,  0.060, 31.850, 37.750, 96.940, 250, 346
627,  -0.100, -0.399,  0.805,  4.850, 46.120, 29.330,  4.210,  0.790,  0.060, 31.800, 37.610, 96.940, 248, 298
628,  -0.116, -0.669,  0.912, 35.050, 50.340, 25.550,  4.700,  0.980,  0.000, 31.830, 37.650, 96.940, 246, 187
629,  -0.018, -0.591,  0.843, 86.800, 53.820, 19.090,  4.330,  1.040, -0.120, 31.830, 37.660, 96.940, 246, 263
630,  -0.042, -0.472,  0.774, 141.560, 55.190, 14.450,  4.520,  0.730, -0.060, 31.830, 37.680, 96.940, 251, 295
631,  -0.086, -0.551,  0.825, 179.020, 55.300, 10.510,  4.520,  1.340,  0.000, 31.870, 37.740, 96.940, 248, 281
632,  -0.136, -0.612,  0.906, 187.500, 57.240,  8.590,  4.390,  0.730,  0.120, 31.810, 37.660, 96.940, 245, 309
